"solar_year","province_code","province_name_eng","district_code","district_name_eng"
1390,"28","Jawzjan","2808","Faizabad"
1390,"28","Jawzjan","2809","Mardyan"
1390,"28","Jawzjan","2810","Qarqin"
1390,"28","Jawzjan","2811","Darzab"
1390,"29","Faryab","2901","Faryab Center (Maimana)"
1390,"29","Faryab","2902","Pashtun kot"
1390,"29","Faryab","2903","Khwaja Sabz Posh i Wali"
1390,"29","Faryab","2904","Almar"
1390,"29","Faryab","2905","Bilchiragh"
1390,"29","Faryab","2906","Shirin Tagab"
1390,"29","Faryab","2907","Qaisar"
1390,"29","Faryab","2908","Gurziwan"
1390,"29","Faryab","2909","Dawlat Abad"
1390,"29","Faryab","2910","Kohistan"
1390,"29","Faryab","2911","Qaram Qul"
1390,"29","Faryab","2912","Qurghan"
1390,"29","Faryab","2913","Andkhoy"
1390,"29","Faryab","2914","Khani Charbagh"
1390,"30","Hilmand","3001","Helmand Center (Lashkargah)"
1390,"30","Hilmand","3002","Nad Ali"
1390,"30","Hilmand","3003","Nawa-i- Barikzayi"
1390,"30","Hilmand","3004","Nahr-i- Saraj"
1390,"30","Hilmand","3005","Washer"
1390,"30","Hilmand","3006","Garm Ser"
1390,"30","Hilmand","3007","Nawzad"
1390,"30","Hilmand","3008","Sangin"
1390,"30","Hilmand","3009","Musa Qala"
1390,"30","Hilmand","3010","Kajaki"
1390,"30","Hilmand","3011","Reg-i-Khan Nishin"
1390,"30","Hilmand","3012","Baghran"
1390,"30","Hilmand","3013","Dishu"
1390,"31","Badghis","3101","Badghis Center(Qala-i- Now)"
1390,"31","Badghis","3102","Ab Kamari"
1390,"31","Badghis","3103","Muqur"
1390,"31","Badghis","3104","Qadis"
1390,"31","Badghis","3105","Murghab (Bala Murghab)"
1390,"31","Badghis","3106","Jawand"
1390,"31","Badghis","3107","Ghormach"
1390,"32","Hirat","3201","HeratCenter (Herat)"
1390,"32","Hirat","3202","Enjil"
1390,"32","Hirat","3203","Guzera (Nizam-i- Shahid)"
1390,"32","Hirat","3204","Karrukh"
1390,"32","Hirat","3205","Zendahjan"
1390,"32","Hirat","3206","Pashtun Zarghun"
1390,"32","Hirat","3207","Kushk (Rubat-i-Sangi)"
1390,"32","Hirat","3208","Gulran"
1390,"32","Hirat","3209","Adraskan"
1390,"32","Hirat","3210","Kushk-i- Kuhna"
1390,"32","Hirat","3211","Ghoryan"
1390,"32","Hirat","3212","Obe"
1390,"32","Hirat","3213","Kohsan"
1390,"32","Hirat","3214","Shindand"
1390,"32","Hirat","3215","Fersi"
1390,"32","Hirat","3216","Chishti Sharif"
1390,"33","Farah","3301","Farah Center (Farah)"
1390,"33","Farah","3302","Pushtrud"
1390,"33","Farah","3303","Khak-i-safed"
1390,"33","Farah","3304","Qala-i-kah"
1390,"33","Farah","3305","Shibkoh"
1390,"33","Farah","3306","Bala Buluk"
1390,"33","Farah","3307","Anar Dara"
1390,"33","Farah","3308","Bakwa"
1390,"33","Farah","3309","Lash-i- Juwayn"
1390,"33","Farah","3310","Gulistan"
1390,"33","Farah","3311","Pur Chaman"
1390,"34","Nimroz","3401","Nimroz Center (Zaranj)"
1390,"34","Nimroz","3402","Kang"
1390,"34","Nimroz","3403","Asl-i-chakhansur"
1390,"34","Nimroz","3404","Char Burjak"
1390,"34","Nimroz","3405","Khashrod"
1390,"34","Nimroz","3406","Dularam (temporary district)"
1391,"01","Kabul","0101","Kabul Center (Kabul )"
1391,"01","Kabul","0102","Paghman"
1391,"01","Kabul","0103","Chahar Asyab"
1391,"01","Kabul","0104","Bagrami"
1391,"01","Kabul","0105","DehSabz"
1391,"01","Kabul","0106","Shakar Dara"
1391,"01","Kabul","0107","Musahi"
1391,"01","Kabul","0108","Mir Bacha kot"
1391,"01","Kabul","0109","Khak-e-Jabar"
1391,"01","Kabul","0110","Kalakan"
1391,"01","Kabul","0111","Guldara"
1391,"01","Kabul","0112","Farza"
1391,"01","Kabul","0113","Estalef"
1391,"01","Kabul","0114","Qara Bagh"
1391,"01","Kabul","0115","Surubi"
1391,"02","Kapisa","0201","Kapisa Center (Mahmood Raqi)"
1391,"02","Kapisa","0202","Hissa-e-Duwumi Kohistan"
1391,"02","Kapisa","0203","Koh Band"
1391,"02","Kapisa","0204","Hissa-e-Awali Kohistan"
1391,"02","Kapisa","0205","Nijrab"
1391,"02","Kapisa","0206","Tagab"
1391,"02","Kapisa","0207","Alasai"
1391,"03","Parwan","0301","Parwan Center (Charikar )"
1391,"03","Parwan","0302","Bagram"
1391,"03","Parwan","0303","Shinwari"
1391,"03","Parwan","0304","Sayyid  Khel"
1391,"03","Parwan","0305","Jabulussaraj"
1391,"03","Parwan","0306","Salang"
1391,"03","Parwan","0307","syahgird  ('Ghurband)"
1391,"03","Parwan","0308","Koh-e- Safi"
1391,"03","Parwan","0309","Surkhi  parsa"
1391,"03","Parwan","0310","Shaykh  Ali"
1391,"04","Wardak","0401","Wardak  Center(Maidan Shahr)"
1391,"04","Wardak","0402","Nerkh"
1391,"04","Wardak","0403","Jalrez"
1391,"04","Wardak","0404","Chak-e- Wardak"
1391,"04","Wardak","0405","Sayyid Abad"
1391,"04","Wardak","0406","Daimir Dad"
1391,"04","Wardak","0407","Hissa-e- awali Behsud"
1391,"04","Wardak","0408","Jaghatu"
1391,"04","Wardak","0409","Markaz-e- Behsud"
1391,"05","Logar","0501","Logar Center(Puli Alam)"
1391,"05","Logar","0502","Baraki Barak"
1391,"05","Logar","0503","Charkh"
1391,"05","Logar","0504","khushi"
1391,"05","Logar","0505","Mohammad Agha"
1391,"05","Logar","0506","Khar war"
1391,"05","Logar","0507","Azra"
1391,"06","Nangarhar","0601","Nangarhar Center(Jalalabad)"
1391,"06","Nangarhar","0602","Behsud"
1391,"06","Nangarhar","0603","Surkh Rud"
1391,"06","Nangarhar","0604","Chapar har"
1391,"06","Nangarhar","0605","Kama"
1391,"06","Nangarhar","0606","Kuzkunar"
1391,"06","Nangarhar","0607","Rodat"
1391,"06","Nangarhar","0608","Khugyani"
1391,"06","Nangarhar","0609","Bati Kot"
1391,"06","Nangarhar","0610","Deh Bala"
1391,"06","Nangarhar","0611","Pachir Waagam"
1391,"06","Nangarhar","0612","Darah -e- Noor"
1391,"06","Nangarhar","0613","Kot"
1391,"06","Nangarhar","0614","Goshta"
1391,"06","Nangarhar","0615","Achin"
1391,"06","Nangarhar","0616","Shinwar"
1391,"06","Nangarhar","0617","Muhmand ِِDara"
1391,"06","Nangarhar","0618","Lalpoor"
1391,"06","Nangarhar","0619","Sher Zad"
1391,"06","Nangarhar","0620","Nazyan"
1391,"06","Nangarhar","0621","Hesarak"
1391,"06","Nangarhar","0622","Dur  Baba"
1391,"07","Laghman","0701","Laghman Center (Mehterlam)"
1391,"07","Laghman","0702","Qarghayee"
1391,"07","Laghman","0703","Alishing"
1391,"07","Laghman","0704","Alingar"
1391,"07","Laghman","0705","Dawlat Shah"
1391,"07","Laghman","0706","Bad pash (temporary district)"
1391,"08","Panjsher","0801","Panjsher  Center (Bazarak)"
1391,"08","Panjsher","0802","Rukha"
1391,"08","Panjsher","0803","Darah"
1391,"08","Panjsher","0804","Hissa-e- Awal   (Khinj)"
1391,"08","Panjsher","0805","Unaba"
1391,"08","Panjsher","0806","Shutul"
1391,"08","Panjsher","0807","Paryan"
1391,"08","Panjsher","0808","Ab shar (temporary district)"
1391,"09","Baghlan","0901","Baghlan Center(Pul-i-Khumri)"
1391,"09","Baghlan","0902","Dahana-e-Ghuri"
1391,"09","Baghlan","0903","Dushi"
1391,"09","Baghlan","0904","Nahreen"
1391,"09","Baghlan","0905","Baghlan-e- Jadeed"
1391,"09","Baghlan","0906","Khinjan"
1391,"09","Baghlan","0907","Andarab"
1391,"09","Baghlan","0908","Deh  Salah"
1391,"09","Baghlan","0909","Khwaja hejran (Jalga )"
1391,"09","Baghlan","0910","Burka"
1391,"09","Baghlan","0911","Tala Wa Barfak"
1391,"09","Baghlan","0912","Pul –e-Hisar"
1391,"09","Baghlan","0913","Khost Wa Firing"
1391,"09","Baghlan","0914","Gozargah-e- Noor"
1391,"09","Baghlan","0915","Firing Wa Gharu"
1391,"10","Bamyan","1001","Bamyan Center (Bamyan )"
1391,"10","Bamyan","1002","Shebar"
1391,"10","Bamyan","1003","Saighan"
1391,"10","Bamyan","1004","Kahmard"
1391,"10","Bamyan","1005","Yakawlang"
1391,"10","Bamyan","1006","Panjab"
1391,"10","Bamyan","1007","Waras"
1391,"11","Ghazni","1101","Ghazni Center(Ghazni)"
1391,"11","Ghazni","1102","Wali M. Shahid (khugyani)"
1391,"11","Ghazni","1103","Khwaja Omari"
1391,"11","Ghazni","1104","Waghaz"
1391,"11","Ghazni","1105","Deh Yak"
1391,"11","Ghazni","1106","Jaghatu"
1391,"11","Ghazni","1107","Andar"
1391,"11","Ghazni","1108","Zanakhan"
1391,"11","Ghazni","1109","Rashidan"
1391,"11","Ghazni","1110","Nawur"
1391,"11","Ghazni","1111","Qara Bagh"
1391,"11","Ghazni","1112","Giro"
1391,"11","Ghazni","1113","Ab Band"
1391,"11","Ghazni","1114","Jaghuri"
1391,"11","Ghazni","1115","Muqur"
1391,"11","Ghazni","1116","Malistan"
1391,"11","Ghazni","1117","Gelan"
1391,"11","Ghazni","1118","Ajristan"
1391,"11","Ghazni","1119","Nawa"
1391,"12","Paktika","1201","Paktika Center(Sharan)"
1391,"12","Paktika","1202","Mata Khan"
1391,"12","Paktika","1203","Yosuf Khel"
1391,"12","Paktika","1204","Yahya Khel"
1391,"12","Paktika","1205","Sar Rawza"
1391,"12","Paktika","1206","Omna"
1391,"12","Paktika","1207","Zarghun Shahr"
1391,"12","Paktika","1208","Gomal"
1391,"12","Paktika","1209","Jani Khel"
1391,"12","Paktika","1210","Surubi"
1391,"12","Paktika","1211","Urgoon"
1391,"12","Paktika","1212","Ziruk"
1391,"12","Paktika","1213","Nika"
1391,"12","Paktika","1214","Barmal"
1391,"12","Paktika","1215","Giyan"
1391,"12","Paktika","1216","DilaWa Khushamand"
1391,"12","Paktika","1217","Wazakhwah"
1391,"12","Paktika","1218","Wormamay"
1391,"12","Paktika","1219","Turwo"
1391,"13","Paktya","1301","Paktya Center(Gardez)"
1391,"13","Paktya","1302","Ahmadaba"
1391,"13","Paktya","1303","Zurmat"
1391,"13","Paktya","1304","Shwak"
1391,"13","Paktya","1305","Wuza Zadran"
1391,"13","Paktya","1306","Sayyid Karam"
1391,"13","Paktya","1307","Jaji"
1391,"13","Paktya","1308","Laja Ahmad khel"
1391,"13","Paktya","1309","Jani Khel"
1391,"13","Paktya","1310","Samkani"
1391,"13","Paktya","1311","Dand Patan"
1391,"13","Paktya","1312","laja mangel (temporary district)"
1391,"13","Paktya","1313","Mirzaka (temporary district)"
1391,"14","Khost","1401","Khost Center(Khost)"
1391,"14","Khost","1402","Manduzay (Esmayel khil)"
1391,"14","Khost","1403","Gurbuz"
1391,"14","Khost","1404","Tanay"
1391,"14","Khost","1405","Musa khel"
1391,"14","Khost","1406","Nadir Shah kot"
1391,"14","Khost","1407","Sabari (Yaqubi)"
1391,"14","Khost","1408","Tirzayee (Ali Sher )"
1391,"14","Khost","1409","Baak"
1391,"14","Khost","1410","Qalandar"
1391,"14","Khost","1411","Spera"
1391,"14","Khost","1412","Shamul"
1391,"14","Khost","1413","Jaji Maidan"
1391,"15","Kunar","1501","Kunarha Center(Asad Abad)"
1391,"15","Kunar","1502","Mara wara"
1391,"15","Kunar","1503","Watapoor"
1391,"15","Kunar","1504","Narang Wa Badil"
1391,"15","Kunar","1505","Sar Kani"
1391,"15","Kunar","1506","Shigal Wa Sheltan"
1391,"15","Kunar","1507","Dara-e- Pech"
1391,"15","Kunar","1508","Bar Kunar"
1391,"15","Kunar","1509","Sawkai"
1391,"15","Kunar","1510","Khas Kunar"
1391,"15","Kunar","1511","Ghazi Abad"
1391,"15","Kunar","1512","Dangam"
1391,"15","Kunar","1513","Chapa Dara"
1391,"15","Kunar","1514","Noorgal"
1391,"15","Kunar","1515","Nari"
1391,"16","Nuristan","1601","Nooristan Center (Paroon)"
1391,"16","Nuristan","1602","Waygal"
1391,"16","Nuristan","1603","Wama"
1391,"16","Nuristan","1604","Noor Gram"
1391,"16","Nuristan","1605","Duab"
1391,"16","Nuristan","1606","Kamdesh"
1391,"16","Nuristan","1607","Mandol"
1391,"16","Nuristan","1608","Bargi Matal"
1391,"17","Badakhshan","1701","Badakhshan center(Faiz Abad)"
1391,"17","Badakhshan","1702","Argo"
1391,"17","Badakhshan","1703","Arghanj Khwah"
1391,"17","Badakhshan","1704","Yaftal-e-Sufla"
1391,"17","Badakhshan","1705","Khash"
1391,"17","Badakhshan","1706","Baharak"
1391,"17","Badakhshan","1707","Darayim"
1391,"17","Badakhshan","1708","Kohistan"
1391,"17","Badakhshan","1709","Yawan"
1391,"17","Badakhshan","1710","Jurm"
1391,"17","Badakhshan","1711","Tashkan"
1391,"17","Badakhshan","1712","Shuhada"
1391,"17","Badakhshan","1713","Shahri Buzurg"
1391,"17","Badakhshan","1714","Raghistan"
1391,"17","Badakhshan","1715","Kishm"
1391,"17","Badakhshan","1716","Wardooj"
1391,"17","Badakhshan","1717","Tagab"
1391,"17","Badakhshan","1718","Yamgan(Girwan)"
1391,"17","Badakhshan","1719","Shighnan"
1391,"17","Badakhshan","1720","Khwahan"
1391,"17","Badakhshan","1721","Kufab"
1391,"17","Badakhshan","1722","Darwaz-e- Payin(Mamay)"
1391,"17","Badakhshan","1723","Eshkashim"
1391,"17","Badakhshan","1724","Shiki"
1391,"17","Badakhshan","1725","Zebak"
1391,"17","Badakhshan","1726","Kiran Wa Menjan"
1391,"17","Badakhshan","1727","Darwaz-e- Bala ( Nesay)"
1391,"17","Badakhshan","1728","Wakhan"
1391,"18","Takhar","1801","Takhar  Center (Taluqan)"
1391,"18","Takhar","1802","Hazar Sumuch"
1391,"18","Takhar","1803","Baharak"
1391,"18","Takhar","1804","Bangi"
1391,"18","Takhar","1805","Chal"
1391,"18","Takhar","1806","Namak Ab"
1391,"18","Takhar","1807","Kalafgan"
1391,"18","Takhar","1808","Farkhar"
1391,"18","Takhar","1809","Khwaja Ghar"
1391,"18","Takhar","1810","Rustaq"
1391,"18","Takhar","1811","Eshkamesh"
1391,"18","Takhar","1812","Dashti Qala"
1391,"18","Takhar","1813","Warsaj"
1391,"18","Takhar","1814","Khwaja Bahawuddin"
1391,"18","Takhar","1815","Darqad"
1391,"18","Takhar","1816","Chahab"
1391,"18","Takhar","1817","Yangi Qala"
1391,"19","Kunduz","1901","Kunduz Center (Kunduz)"
1391,"19","Kunduz","1902","Chahar Darah"
1391,"19","Kunduz","1903","Ali Abad"
1391,"19","Kunduz","1904","Khan Abad"
1391,"19","Kunduz","1905","Hazrati Imam Sahib"
1391,"19","Kunduz","1906","Dasht-e- Archi"
1391,"19","Kunduz","1907","Qala -e-Zal"
1391,"20","Samangan","2001","Samangan Center (Aybak)"
1391,"20","Samangan","2002","Hazrat -e-Sultan"
1391,"20","Samangan","2003","Khuram Wa Sarbagh"
1391,"20","Samangan","2004","Feroz  Nakhcheer"
1391,"20","Samangan","2005","Rui- Do- Ab"
1391,"20","Samangan","2006","Dara -e-soof-i-Payin"
1391,"20","Samangan","2007","Dara -e-soof-e- Bala"
1391,"21","Balkh","2101","Balkh Center (Mazar-e- sharif)"
1391,"21","Balkh","2102","Nahri Shahi"
1391,"21","Balkh","2103","Dehdadi"
1391,"21","Balkh","2104","Char kent"
1391,"21","Balkh","2105","Marmul"
1391,"21","Balkh","2106","Balkh"
1391,"21","Balkh","2107","Sholgara"
1391,"21","Balkh","2108","Chimtal"
1391,"21","Balkh","2109","Dawlat Abad"
1391,"21","Balkh","2110","Khulm"
1391,"21","Balkh","2111","Char Bolak"
1391,"21","Balkh","2112","Shortepa"
1391,"21","Balkh","2113","Kaldar"
1391,"21","Balkh","2114","Kishindeh"
1391,"21","Balkh","2115","Zari"
1391,"22","Sar-e-Pul","2201","Saripul Center (Sar-e-Pul)"
1391,"22","Sar-e-Pul","2202","Sayyad"
1391,"22","Sar-e-Pul","2203","Kohistanat"
1391,"22","Sar-e-Pul","2204","Sozma Qala"
1391,"22","Sar-e-Pul","2205","Sancharak"
1391,"22","Sar-e-Pul","2206","Gosfandi"
1391,"22","Sar-e-Pul","2207","Balkhab"
1391,"23","Ghor","2301","Ghor  Center (Chighcheran)"
1391,"23","Ghor","2302","Duleena"
1391,"23","Ghor","2303","Dawlatyar"
1391,"23","Ghor","2304","Char Sada"
1391,"23","Ghor","2305","Pasaband"
1391,"23","Ghor","2306","Shahrak"
1391,"23","Ghor","2307","Lal Wa SarJangal"
1391,"23","Ghor","2308","Taywara"
1391,"23","Ghor","2309","Tulak"
1391,"23","Ghor","2310","Saghar"
1391,"24","Daykundi","2401","Daykundi Center (Nili)"
1391,"24","Daykundi","2402","Shahristan"
1391,"24","Daykundi","2403","Gizab"
1391,"24","Daykundi","2404","Ishterlai"
1391,"24","Daykundi","2405","Khedir"
1391,"24","Daykundi","2406","Giti"
1391,"24","Daykundi","2407","Miramor"
1391,"24","Daykundi","2408","Sang -e- Takht"
1391,"24","Daykundi","2409","Kejran"
1391,"25","Uruzgan","2501","Urozgan Center (Tirinkot)"
1391,"25","Uruzgan","2502","Dehraoud"
1391,"25","Uruzgan","2503","Chora"
1391,"25","Uruzgan","2504","Shahidhassas"
1391,"25","Uruzgan","2505","Khas Urozgan"
1391,"25","Uruzgan","2506","Chinarto (temporary province)"
1391,"26","Zabul","2601","Zabul Center (Qalat)"
1391,"26","Zabul","2602","Tarang Wa Jaldak"
1391,"26","Zabul","2603","Shinkai"
1391,"26","Zabul","2604","Mizan"
1391,"26","Zabul","2605","Arghandab"
1391,"26","Zabul","2606","Shah Joi"
1391,"26","Zabul","2607","Daichopan"
1391,"26","Zabul","2608","Atghar"
1391,"26","Zabul","2609","Naw Bahar"
1391,"26","Zabul","2610","Shemel Zayi"
1391,"26","Zabul","2611","Kakar (khak-e-afghan )"
1391,"27","Kandahar","2701","Kandahar Center (Kandahar)"
1391,"27","Kandahar","2702","Arghandab"
1391,"27","Kandahar","2703","Daman"
1391,"27","Kandahar","2704","Panjwayee"
1391,"27","Kandahar","2705","Zhire"
1391,"27","Kandahar","2706","Shah Wali Kot"
1391,"27","Kandahar","2707","Khakrez"
1391,"27","Kandahar","2708","Arghistan"
1391,"27","Kandahar","2709","Ghorak"
1391,"27","Kandahar","2710","Maiwand"
1391,"27","Kandahar","2711","Spin Boldak"
1391,"27","Kandahar","2712","Nesh"
1391,"27","Kandahar","2713","Miyanishin"
1391,"27","Kandahar","2714","Shorabak"
1391,"27","Kandahar","2715","Maruf"
1391,"27","Kandahar","2716","Reg"
1391,"27","Kandahar","2717","Dand"
1391,"27","Kandahar","2718","Takhta pul"
1391,"28","Jawzjan","2801","Jawzjan Center (Sheberghan)"
1391,"28","Jawzjan","2802","Khwaja Dukoh"
1391,"28","Jawzjan","2803","Khanaqa"
1391,"28","Jawzjan","2804","Mingajik"
1391,"28","Jawzjan","2805","Qush Tepa"
1391,"28","Jawzjan","2806","Khamyab"
1391,"28","Jawzjan","2807","Aqchah"
1391,"28","Jawzjan","2808","Faizabad"
1391,"28","Jawzjan","2809","Mardyan"
1391,"28","Jawzjan","2810","Qarqin"
1391,"28","Jawzjan","2811","Darzab"
1391,"29","Faryab","2901","Faryab Center (Maimana)"
1391,"29","Faryab","2902","Pashtun kot"
1391,"29","Faryab","2903","Khwaja Sabz Posh i Wali"
1391,"29","Faryab","2904","Almar"
1391,"29","Faryab","2905","Bilchiragh"
1391,"29","Faryab","2906","Shirin Tagab"
1391,"29","Faryab","2907","Qaisar"
1391,"29","Faryab","2908","Gurziwan"
1391,"29","Faryab","2909","Dawlat Abad"
1391,"29","Faryab","2910","Kohistan"
1391,"29","Faryab","2911","Qaram Qul"
1391,"29","Faryab","2912","Qurghan"
1391,"29","Faryab","2913","Andkhoy"
1391,"29","Faryab","2914","Khani Charbagh"
1391,"30","Hilmand","3001","Helmand Center (Lashkargah)"
1391,"30","Hilmand","3002","Nad Ali"
1391,"30","Hilmand","3003","Nawa-i- Barikzayi"
1391,"30","Hilmand","3004","Nahr-i- Saraj"
1391,"30","Hilmand","3005","Washer"
1391,"30","Hilmand","3006","Garm Ser"
1391,"30","Hilmand","3007","Nawzad"
1391,"30","Hilmand","3008","Sangin"
1391,"30","Hilmand","3009","Musa Qala"
1391,"30","Hilmand","3010","Kajaki"
1391,"30","Hilmand","3011","Reg-i-Khan Nishin"
1391,"30","Hilmand","3012","Baghran"
1391,"30","Hilmand","3013","Dishu"
1391,"30","Hilmand","3014","Marja (temporary district)"
1391,"31","Badghis","3101","Badghis Center  (Qala-i- Now)"
1391,"31","Badghis","3102","Ab Kamari"
1391,"31","Badghis","3103","Muqur"
1391,"31","Badghis","3104","Qadis"
1391,"31","Badghis","3105","Murghab (Bala Murghab)"
1391,"31","Badghis","3106","Jawand"
1391,"31","Badghis","3107","Ghormach"
1391,"32","Hirat","3201","Herat  Center (Herat)"
1391,"32","Hirat","3202","Enjil"
1391,"32","Hirat","3203","Guzera (Nizam-i- Shahid)"
1391,"32","Hirat","3204","Karrukh"
1391,"32","Hirat","3205","Zendahjan"
1391,"32","Hirat","3206","Pashtun Zarghun"
1391,"32","Hirat","3207","Kushk (Rubat-i-Sangi)"
1391,"32","Hirat","3208","Gulran"
1391,"32","Hirat","3209","Adraskan"
1391,"32","Hirat","3210","Kushk-i- Kuhna"
1391,"32","Hirat","3211","Ghoryan"
1391,"32","Hirat","3212","Obe"
1391,"32","Hirat","3213","Kohsan"
1391,"32","Hirat","3214","Shindand"
1391,"32","Hirat","3215","Fersi"
1391,"32","Hirat","3216","Chishti Sharif"
1391,"33","Farah","3301","Farah Center (Farah)"
1391,"33","Farah","3302","Pushtrud"
1391,"33","Farah","3303","Khak-i-safed"
1391,"33","Farah","3304","Qala-i-kah"
1391,"33","Farah","3305","Shibkoh"
1391,"33","Farah","3306","Bala Buluk"
1391,"33","Farah","3307","Anar Dara"
1391,"33","Farah","3308","Bakwa"
1391,"33","Farah","3309","Lash-i- Juwayn"
1391,"33","Farah","3310","Gulistan"
1391,"33","Farah","3311","Pur Chaman"
1391,"34","Nimroz","3401","Nimroz Center (Zaranj)"
1391,"34","Nimroz","3402","Kang"
1391,"34","Nimroz","3403","Asl-i-chakhansur"
1391,"34","Nimroz","3404","Char Burjak"
1391,"34","Nimroz","3405","Khashrod"
1391,"34","Nimroz","3406","Dularam (temporary district)"
1392,"01","Kabul","0101","Kabul Center (Kabul )"
1392,"01","Kabul","0102","Paghman"
1392,"01","Kabul","0103","Chahar Asyab"
1392,"01","Kabul","0104","Bagrami"
1392,"01","Kabul","0105","DehSabz"
1392,"01","Kabul","0106","Shakar Dara"
1392,"01","Kabul","0107","Musahi"
1392,"01","Kabul","0108","Mir Bacha kot"
1392,"01","Kabul","0109","Khak-e-Jabar"
1392,"01","Kabul","0110","Kalakan"
1392,"01","Kabul","0111","Guldara"
1392,"01","Kabul","0112","Farza"
1392,"01","Kabul","0113","Estalef"
1392,"01","Kabul","0114","Qara Bagh"
1392,"01","Kabul","0115","Surubi"
1392,"02","Kapisa","0201","Kapisa Center (Mahmood Raqi)"
1392,"02","Kapisa","0202","Hissa-e-Duwumi Kohistan"
1392,"02","Kapisa","0203","Koh Band"
1392,"02","Kapisa","0204","Hissa-e-Awali Kohistan"
1392,"02","Kapisa","0205","Nijrab"
1392,"02","Kapisa","0206","Tagab"
1392,"02","Kapisa","0207","Alasai"
1392,"03","Parwan","0301","Parwan Center (Charikar )"
1392,"03","Parwan","0302","Bagram"
1392,"03","Parwan","0303","Shinwari"
1392,"03","Parwan","0304","Sayyid  Khel"
1392,"03","Parwan","0305","Jabulussaraj"
1392,"03","Parwan","0306","Salang"
1392,"03","Parwan","0307","syahgird  ('Ghurband)"
1392,"03","Parwan","0308","Koh-e- Safi"
1392,"03","Parwan","0309","Surkhi  parsa"
1392,"03","Parwan","0310","Shaykh  Ali"
1392,"04","Wardak","0401","Wardak  Center (Maidan Shahr)"
1392,"04","Wardak","0402","Nerkh"
1392,"04","Wardak","0403","Jalrez"
1392,"04","Wardak","0404","Chak-e- Wardak"
1392,"04","Wardak","0405","Sayyid Abad"
1392,"04","Wardak","0406","Daimir Dad"
1392,"04","Wardak","0407","Hissa-e- awali Behsud"
1392,"04","Wardak","0408","Jaghatu"
1392,"04","Wardak","0409","Markaz-e- Behsud"
1392,"05","Logar","0501","Logar Center(Puli Alam)"
1392,"05","Logar","0502","Baraki Barak"
1392,"05","Logar","0503","Charkh"
1392,"05","Logar","0504","khushi"
1392,"05","Logar","0505","Mohammad Agha"
1392,"05","Logar","0506","Khar war"
1392,"05","Logar","0507","Azra"
1392,"06","Nangarhar","0601","Nangarhar Center (Jalalabad)"
1392,"06","Nangarhar","0602","Behsud"
1392,"06","Nangarhar","0603","Surkh Rud"
1392,"06","Nangarhar","0604","Chapar har"
1392,"06","Nangarhar","0605","Kama"
1392,"06","Nangarhar","0606","Kuzkunar"
1392,"06","Nangarhar","0607","Rodat"
1392,"06","Nangarhar","0608","Khugyani"
1392,"06","Nangarhar","0609","Bati Kot"
1392,"06","Nangarhar","0610","Deh Bala"
1392,"06","Nangarhar","0611","Pachir Waagam"
1392,"06","Nangarhar","0612","Darah -e- Noor"
1392,"06","Nangarhar","0613","Kot"
1392,"06","Nangarhar","0614","Goshta"
1392,"06","Nangarhar","0615","Achin"
1392,"06","Nangarhar","0616","Shinwar"
1392,"06","Nangarhar","0617","Muhmand ِِDara"
1392,"06","Nangarhar","0618","Lalpoor"
1392,"06","Nangarhar","0619","Sher Zad"
1392,"06","Nangarhar","0620","Nazyan"
1392,"06","Nangarhar","0621","Hesarak"
1392,"06","Nangarhar","0622","Dur  Baba"
1392,"07","Laghman","0701","Laghman Center (Mehterlam)"
1392,"07","Laghman","0702","Qarghayee"
1392,"07","Laghman","0703","Alishing"
1392,"07","Laghman","0704","Alingar"
1392,"07","Laghman","0705","Dawlat Shah"
1392,"07","Laghman","0706","Bad pash (temporary district)"
1392,"08","Panjsher","0801","Panjsher  Center (Bazarak)"
1392,"08","Panjsher","0802","Rukha"
1392,"08","Panjsher","0803","Darah"
1392,"08","Panjsher","0804","Hissa-e- Awal   (Khinj)"
1392,"08","Panjsher","0805","Unaba"
1392,"08","Panjsher","0806","Shutul"
1392,"08","Panjsher","0807","Paryan"
1392,"08","Panjsher","0808","Ab shar (temporary district)"
1392,"09","Baghlan","0901","Baghlan Center (Pul-i-Khumri)"
1392,"09","Baghlan","0902","Dahana-e-Ghuri"
1392,"09","Baghlan","0903","Dushi"
1392,"09","Baghlan","0904","Nahreen"
1392,"09","Baghlan","0905","Baghlan-e- Jadeed"
1392,"09","Baghlan","0906","Khinjan"
1392,"09","Baghlan","0907","Andarab"
1392,"09","Baghlan","0908","Deh  Salah"
1392,"09","Baghlan","0909","Khwaja hejran (Jalga )"
1392,"09","Baghlan","0910","Burka"
1392,"09","Baghlan","0911","Tala Wa Barfak"
1392,"09","Baghlan","0912","Pul –e-Hisar"
1392,"09","Baghlan","0913","Khost Wa Firing"
1392,"09","Baghlan","0914","Gozargah-e- Noor"
1392,"09","Baghlan","0915","Firing Wa Gharu"
1392,"10","Bamyan","1001","Bamyan Center (Bamyan )"
1392,"10","Bamyan","1002","Shebar"
1392,"10","Bamyan","1003","Saighan"
1392,"10","Bamyan","1004","Kahmard"
1392,"10","Bamyan","1005","Yakawlang"
1392,"10","Bamyan","1006","Panjab"
1392,"10","Bamyan","1007","Waras"
1392,"11","Ghazni","1101","Ghazni Center(Ghazni)"
1392,"11","Ghazni","1102","Wali M. Shahid (khugyani)"
1392,"11","Ghazni","1103","Khwaja Omari"
